date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:42	67/67	---M--	200	added ('OK')	text/plain	date:Wed,%2010%20Nov%202021%2017:44:41%20GMT	https://dispatch.me/robots.txt		(from )
21:44:42	194590/194590	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:41%20GMT	https://dispatch.me/	D:/MFP/projects/bst/tada2/dispatch.me/index.html	(from )
21:44:43	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%226182d8e8-aab%22	https://dispatch.me/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.5.2	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/contact-form-7/includes/css/styles4245.css	(from https://dispatch.me/)
21:44:43	77772/77772	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22017c1619b5016cb78a4e83e9ecbac4e8-gzip%22	https://dispatch.me/feed/	D:/MFP/projects/bst/tada2/dispatch.me/feed/index.html	(from https://dispatch.me/)
21:44:44	8121/8121	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Nov%202021%2017:44:44%20GMT	https://use.typekit.net/egm8bbq.css?ver=1.0.1	D:/MFP/projects/bst/tada2/use.typekit.net/egm8bbqf269.css	(from https://dispatch.me/)
21:44:46	456276/456276	---MCZ	200	added ('OK')	text/css	etag:W/%225e45b923-6f654%22	https://dispatch.me/wp-content/themes/dispatch-skin/style.css?ver=1.0.18	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/themes/dispatch-skin/style2889.css	(from https://dispatch.me/)
21:44:46	17570/17570	---MCZ	200	added ('OK')	text/css	etag:W/%2260e5fb66-44a2%22	http://dispatch.me/wp-content/uploads/pum/pum-site-styles.css?generated=1625684838&ver=1.16.2	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/pum/pum-site-stylesf536.css	(from https://dispatch.me/)
21:44:46	11905/11905	---MCZ	200	added ('OK')	application/javascript	etag:W/%226182d8f3-2e81%22	https://dispatch.me/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min.js?ver=8.2.0	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min2632.js	(from https://dispatch.me/)
21:44:47	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048e0ac-15db1%22	https://dispatch.me/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	D:/MFP/projects/bst/tada2/dispatch.me/wp-includes/js/jquery/jquery.minaf6c.js	(from https://dispatch.me/)
21:44:47	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb4e3fe-2bd8%22	https://dispatch.me/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/MFP/projects/bst/tada2/dispatch.me/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://dispatch.me/)
21:44:47	891/891	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260afbaf9-37b%22	https://dispatch.me/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker.js?ver=1.13.1	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker0028.js	(from https://dispatch.me/)
21:44:47	1536/1536	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260afbaf9-600%22	https://dispatch.me/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.13.1	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker0028.js	(from https://dispatch.me/)
21:44:48	148134/148134	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Nov%202021%2017:44:47%20GMT	https://dispatch.me/wp-json/	D:/MFP/projects/bst/tada2/dispatch.me/wp-json/index.html	(from https://dispatch.me/)
21:44:48	8871/8871	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Nov%202021%2017:44:47%20GMT	https://dispatch.me/wp-json/wp/v2/pages/6	D:/MFP/projects/bst/tada2/dispatch.me/wp-json/wp/v2/pages/6.json	(from https://dispatch.me/)
21:44:49	780/780	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Nov%202021%2017:44:48%20GMT	https://dispatch.me/xmlrpc.php?rsd	D:/MFP/projects/bst/tada2/dispatch.me/xmlrpc0db0.php	(from https://dispatch.me/)
21:44:49	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://dispatch.me/wp-includes/wlwmanifest.xml	D:/MFP/projects/bst/tada2/dispatch.me/wp-includes/wlwmanifest.xml	(from https://dispatch.me/)
21:44:49	2589/2589	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Nov%202021%2017:44:48%20GMT	https://dispatch.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdispatch.me%2F	D:/MFP/projects/bst/tada2/dispatch.me/wp-json/oembed/1.0/embed277f.json	(from https://dispatch.me/)
21:44:50	2731/2731	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Nov%202021%2017:44:49%20GMT	https://dispatch.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdispatch.me%2F&format=xml	D:/MFP/projects/bst/tada2/dispatch.me/wp-json/oembed/1.0/embedf0ed	(from https://dispatch.me/)
21:44:50	12626/12626	---M--	200	added ('OK')	image/png	etag:%225e2795d3-3152%22	https://dispatch.me/wp-content/uploads/2019/11/cropped-favicon-1-150x150.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2019/11/cropped-favicon-1-150x150.png	(from https://dispatch.me/)
21:44:50	42763/42763	---M--	200	added ('OK')	image/png	etag:%225e2795d3-a70b%22	https://dispatch.me/wp-content/uploads/2019/11/cropped-favicon-1-300x300.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2019/11/cropped-favicon-1-300x300.png	(from https://dispatch.me/)
21:44:50	10872/10872	---M--	200	added ('OK')	image/png	etag:%225e2795d3-2a78%22	https://dispatch.me/wp-content/uploads/2019/12/sit-logo-dark.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2019/12/sit-logo-dark.png	(from https://dispatch.me/)
21:44:51	568/568	---M--	200	added ('OK')	image/png	etag:%225e28d05a-238%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/gray-truck.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/gray-truck.png	(from https://dispatch.me/)
21:44:51	202641/202641	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:50%20GMT	https://dispatch.me/why-dispatch/how-it-works/	D:/MFP/projects/bst/tada2/dispatch.me/why-dispatch/how-it-works/index.html	(from https://dispatch.me/)
21:44:51	572/572	---M--	200	added ('OK')	image/png	etag:%225e28d05a-23c%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/blue-house.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/blue-house.png	(from https://dispatch.me/)
21:44:51	110860/110860	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:50%20GMT	https://dispatch.me/why-dispatch/customer-stories/	D:/MFP/projects/bst/tada2/dispatch.me/why-dispatch/customer-stories/index.html	(from https://dispatch.me/)
21:44:52	544/544	---M--	200	added ('OK')	image/png	etag:%225e28d05a-220%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/gray-house.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/gray-house.png	(from https://dispatch.me/)
21:44:52	96105/96105	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:51%20GMT	https://dispatch.me/solutions/by-industry/franchise-services/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/franchise-services/index.html	(from https://dispatch.me/)
21:44:52	603809/603809	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:51%20GMT	https://dispatch.me/roi-calculator/	D:/MFP/projects/bst/tada2/dispatch.me/roi-calculator/index.html	(from https://dispatch.me/)
21:44:52	95062/95062	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:51%20GMT	https://dispatch.me/solutions/by-industry/home-warranty/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/home-warranty/index.html	(from https://dispatch.me/)
21:44:53	92887/92887	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-industry/retail-directed-services/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/retail-directed-services/index.html	(from https://dispatch.me/)
21:44:53	92698/92698	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-industry/manufacturer-directed-services/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/manufacturer-directed-services/index.html	(from https://dispatch.me/)
21:44:53	94998/94998	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-industry/home-property-services/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/home-property-services/index.html	(from https://dispatch.me/)
21:44:53	99824/99824	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-industry/claims/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-industry/claims/index.html	(from https://dispatch.me/)
21:44:53	696/696	---M--	200	added ('OK')	image/png	etag:%225e28d05a-2b8%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/green-truck.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/icons/green-truck.png	(from https://dispatch.me/)
21:44:53	96374/96374	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-product/field-service-tools/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/field-service-tools/index.html	(from https://dispatch.me/)
21:44:53	96061/96061	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:52%20GMT	https://dispatch.me/solutions/by-product/platform/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/platform/index.html	(from https://dispatch.me/)
21:44:54	2003/2003	---M--	200	added ('OK')	image/png	etag:%225e28d05a-7d3%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/background.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/background.png	(from https://dispatch.me/)
21:44:54	94753/94753	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:53%20GMT	https://dispatch.me/solutions/by-product/contractor-engagement/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/contractor-engagement/index.html	(from https://dispatch.me/)
21:44:54	94599/94599	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:53%20GMT	https://dispatch.me/solutions/by-product/engage/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/engage/index.html	(from https://dispatch.me/)
21:44:54	291/291	---M--	200	added ('OK')	image/png	etag:%225e28d05b-123%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/md-cloud.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/md-cloud.png	(from https://dispatch.me/)
21:44:54	95972/95972	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:53%20GMT	https://dispatch.me/solutions/by-product/communicate/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/communicate/index.html	(from https://dispatch.me/)
21:44:54	95846/95846	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:53%20GMT	https://dispatch.me/solutions/by-product/book/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-product/book/index.html	(from https://dispatch.me/)
21:44:55	288/288	---M--	200	added ('OK')	image/png	etag:%225e28d05b-120%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/sm-cloud.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/sm-cloud.png	(from https://dispatch.me/)
21:44:55	94862/94862	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:54%20GMT	https://dispatch.me/solutions/by-need/visibility/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-need/visibility/index.html	(from https://dispatch.me/)
21:44:55	401/401	---M--	200	added ('OK')	image/png	etag:%225e28d05b-191%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/lg-cloud.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/lg-cloud.png	(from https://dispatch.me/)
21:44:55	91025/91025	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:54%20GMT	https://dispatch.me/solutions/by-need/lead-outcome/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-need/lead-outcome/index.html	(from https://dispatch.me/)
21:44:55	95043/95043	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:54%20GMT	https://dispatch.me/solutions/by-need/customer-experience/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/by-need/customer-experience/index.html	(from https://dispatch.me/)
21:44:55	711/711	---M--	200	added ('OK')	image/png	etag:%225e28d05a-2c7%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/cityscape.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/cityscape.png	(from https://dispatch.me/)
21:44:56	94915/94915	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:55%20GMT	https://dispatch.me/solutions/service-providers/	D:/MFP/projects/bst/tada2/dispatch.me/solutions/service-providers/index.html	(from https://dispatch.me/)
21:44:56	2560/2560	---M--	200	added ('OK')	image/png	etag:%225e28d05a-a00%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/foliage.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/foliage.png	(from https://dispatch.me/)
21:44:56	102390/102390	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:55%20GMT	https://dispatch.me/resources/integrations/	D:/MFP/projects/bst/tada2/dispatch.me/resources/integrations/index.html	(from https://dispatch.me/)
21:44:56	2476/2476	---M--	200	added ('OK')	image/png	etag:%225e28d05a-9ac%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/building.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/enterprise/building.png	(from https://dispatch.me/)
21:44:56	100788/100788	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:55%20GMT	https://dispatch.me/resources/events/	D:/MFP/projects/bst/tada2/dispatch.me/resources/events/index.html	(from https://dispatch.me/)
21:44:57	113542/113542	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:56%20GMT	https://dispatch.me/resources/blog/	D:/MFP/projects/bst/tada2/dispatch.me/resources/blog/index.html	(from https://dispatch.me/)
21:44:57	9197/9197	---M--	200	added ('OK')	image/png	etag:%225e28d059-23ed%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/ui.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/ui.png	(from https://dispatch.me/)
21:44:57	209730/209730	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:56%20GMT	https://dispatch.me/about/team/	D:/MFP/projects/bst/tada2/dispatch.me/about/team/index.html	(from https://dispatch.me/)
21:44:57	1237/1237	---M--	200	added ('OK')	image/png	etag:%225e28d059-4d5%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/profile-card.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/profile-card.png	(from https://dispatch.me/)
21:44:57	88380/88380	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:56%20GMT	https://dispatch.me/about/press/	D:/MFP/projects/bst/tada2/dispatch.me/about/press/index.html	(from https://dispatch.me/)
21:44:58	100630/100630	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:57%20GMT	https://dispatch.me/about/careers/	D:/MFP/projects/bst/tada2/dispatch.me/about/careers/index.html	(from https://dispatch.me/)
21:44:58	19329/19329	---M--	200	added ('OK')	image/png	etag:%225e28d059-4b81%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/map-card.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/map-card.png	(from https://dispatch.me/)
21:44:58	1049/1049	---M--	200	added ('OK')	image/png	etag:%225e28d059-419%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/cta-card.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/HomePhone/assets/cta-card.png	(from https://dispatch.me/)
21:44:58	1861/1861	---M--	200	added ('OK')	image/png	etag:%225e28d05b-745%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/background.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/background.png	(from https://dispatch.me/)
21:44:59	350/350	---M--	200	added ('OK')	image/png	etag:%225e28d05a-15e%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/cityscape.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/cityscape.png	(from https://dispatch.me/)
21:44:59	660/660	---M--	200	added ('OK')	image/png	etag:%225e28d05b-294%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/foliage.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/foliage.png	(from https://dispatch.me/)
21:44:59	4479/4479	---M--	200	added ('OK')	image/png	etag:%225e28d05b-117f%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/building.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/shared-assets/buildings/customer/building.png	(from https://dispatch.me/)
21:44:59	438/438	---M--	200	added ('OK')	image/png	etag:%225e28d04e-1b6%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/big-truck.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/big-truck.png	(from https://dispatch.me/)
21:44:59	71601/71601	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:44:59%20GMT	https://dispatch.me/request-a-demo/	D:/MFP/projects/bst/tada2/dispatch.me/request-a-demo/index.html	(from https://dispatch.me/)
21:45:00	407/407	---M--	200	added ('OK')	image/png	etag:%225e28d04e-197%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/sm-time.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/sm-time.png	(from https://dispatch.me/)
21:45:00	586/586	---M--	200	added ('OK')	image/png	etag:%225e28d04e-24a%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/time.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/time.png	(from https://dispatch.me/)
21:45:00	567/567	---M--	200	added ('OK')	image/png	etag:%225e28d04e-237%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/for-whom-the-bell-tolls.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/for-whom-the-bell-tolls.png	(from https://dispatch.me/)
21:45:00	351/351	---M--	200	added ('OK')	image/png	etag:%225e28d04e-15f%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/star-child.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Interactive/assets/star-child.png	(from https://dispatch.me/)
21:45:01	2888/2888	---M--	200	added ('OK')	image/png	etag:%225e28d058-b48%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/blue-ui.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/blue-ui.png	(from https://dispatch.me/)
21:45:01	2779/2779	---M--	200	added ('OK')	image/png	etag:%225e28d058-adb%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/paypal.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/paypal.png	(from https://dispatch.me/)
21:45:01	2874/2874	---M--	200	added ('OK')	image/png	etag:%225e28d058-b3a%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/white-ui.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/white-ui.png	(from https://dispatch.me/)
21:45:02	2993/2993	---M--	200	added ('OK')	image/png	etag:%225e28d058-bb1%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/google.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/google.png	(from https://dispatch.me/)
21:45:02	4867/4867	---M--	200	added ('OK')	image/png	etag:%225e28d058-1303%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/green-ui.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/green-ui.png	(from https://dispatch.me/)
21:45:02	1503/1503	---M--	200	added ('OK')	image/png	etag:%225e28d058-5df%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/green-ui-card.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/green-ui-card.png	(from https://dispatch.me/)
21:45:02	2906/2906	---M--	200	added ('OK')	image/png	etag:%225e28d058-b5a%22	https://dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/salesforce.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/plugins/DispatchBrain/inc/UIComponents/Animastration/types/Integrations/assets/salesforce.png	(from https://dispatch.me/)
21:45:03	25777/25777	---M--	200	added ('OK')	image/jpeg	etag:%225e2795d3-64b1%22	https://dispatch.me/wp-content/uploads/2020/01/blog-hero-500x214.jpg	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/blog-hero-500x214.jpg	(from https://dispatch.me/)
21:45:05	162498/162498	---M--	200	added ('OK')	image/png	etag:%225e2795d4-27ac2%22	https://dispatch.me/wp-content/uploads/2018/06/Locked-Door-500x257.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2018/06/Locked-Door-500x257.png	(from https://dispatch.me/)
21:45:05	37022/37022	---M--	200	added ('OK')	image/png	etag:%226172daa6-909e%22	https://dispatch.me/wp-content/uploads/2020/01/Flo-by-Moen-Dispatch-Logo-500x286.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/Flo-by-Moen-Dispatch-Logo-500x286.png	(from https://dispatch.me/)
21:45:06	93950/93950	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:45:04%20GMT	https://dispatch.me/case-study-flo-by-moen-dispatch/	D:/MFP/projects/bst/tada2/dispatch.me/case-study-flo-by-moen-dispatch/index.html	(from https://dispatch.me/)
21:45:07	8692/8692	---M--	200	added ('OK')	image/png	etag:%225e2795d3-21f4%22	https://dispatch.me/wp-content/uploads/2019/12/merry-maids.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2019/12/merry-maids.png	(from https://dispatch.me/)
21:45:07	10027/10027	---M--	200	added ('OK')	image/png	etag:%225e2795d3-272b%22	https://dispatch.me/wp-content/uploads/2020/01/Landmark-Home-Warranty.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/Landmark-Home-Warranty.png	(from https://dispatch.me/)
21:45:08	7327/7327	---M--	200	added ('OK')	image/png	etag:%225e2795d2-1c9f%22	https://dispatch.me/wp-content/uploads/2020/01/American-Water.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/American-Water.png	(from https://dispatch.me/)
21:45:09	13446/13446	---M--	200	added ('OK')	image/png	etag:%225e2795d2-3486%22	https://dispatch.me/wp-content/uploads/2020/01/Handyman-Connection.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/Handyman-Connection.png	(from https://dispatch.me/)
21:45:10	20532/20532	---M--	200	added ('OK')	image/png	etag:%225e2795d3-5034%22	https://dispatch.me/wp-content/uploads/2020/01/place-500x220.png	D:/MFP/projects/bst/tada2/dispatch.me/wp-content/uploads/2020/01/place-500x220.png	(from https://dispatch.me/)
21:45:11	94796/94796	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2017:45:08%20GMT	https://dispatch.me/dispatch-digest-dispatch-academy/	D:/MFP/projects/bst/tada2/dispatch.me/dispatch-digest-dispatch-academy/index.html	(from https://dispatch.me/)
